seqnames	strand	Gene_ID	intron_start	intron_end	intron_width	three_prime_end	five_prime_end	intron_midpoint	transcript_length	intron_to_5_end
000100F_DK2_H1	-	000100F_DK2_H1.37	62968	63009	42	62314	63824	62988.5	1510	0.5533112582781456
000100F_DK2_H1	-	000100F_DK2_H1.40	66045	66070	26	65786	66835	66057.5	1049	0.7411820781696854
000100F_DK2_H1	-	000100F_DK2_H1.40	66344	66384	41	65786	66835	66364	1049	0.4489990467111535
000100F_DK2_H1	-	000100F_DK2_H1.41	67162	67186	25	66848	67919	67174	1071	0.6956115779645191
000100F_DK2_H1	-	000100F_DK2_H1.42	68021	68040	20	67959	68735	68030.5	776	0.907860824742268
000100F_DK2_H1	-	000100F_DK2_H1.42	68282	68305	24	67959	68735	68293.5	776	0.5689432989690721
000100F_DK2_H1	-	000100F_DK2_H1.42	68509	68544	36	67959	68735	68526.5	776	0.26868556701030927
000100F_DK2_H1	+	000100F_DK2_H1.47	73435	73463	29	74972	73404	73449	1568	0.028698979591836735
000100F_DK2_H1	+	000100F_DK2_H1.47	73618	73709	92	74972	73404	73663.5	1568	0.16549744897959184
000100F_DK2_H1	+	000100F_DK2_H1.47	73938	73966	29	74972	73404	73952	1568	0.3494897959183674
000100F_DK2_H1	+	000100F_DK2_H1.47	74119	74144	26	74972	73404	74131.5	1568	0.46396683673469385
000100F_DK2_H1	+	000100F_DK2_H1.47	74315	74333	19	74972	73404	74324	1568	0.5867346938775511
000100F_DK2_H1	+	000100F_DK2_H1.47	74409	74428	20	74972	73404	74418.5	1568	0.6470025510204082
000100F_DK2_H1	+	000100F_DK2_H1.47	74802	74827	26	74972	73404	74814.5	1568	0.8995535714285714
000100F_DK2_H1	+	000100F_DK2_H1.49	76430	76457	28	76701	76291	76443.5	410	0.3719512195121951
000100F_DK2_H1	-	000100F_DK2_H1.50	76911	76933	23	76721	77039	76922	318	0.36792452830188677
000100F_DK2_H1	+	000100F_DK2_H1.52	80220	80242	23	81408	80177	80231	1231	0.043866774979691305
000100F_DK2_H1	+	000100F_DK2_H1.52	80514	80583	70	81408	80177	80548.5	1231	0.30178716490658003
000100F_DK2_H1	+	000100F_DK2_H1.52	80902	80922	21	81408	80177	80912	1231	0.5970755483346872
000100F_DK2_H1	+	000100F_DK2_H1.52	81137	81160	24	81408	80177	81148.5	1231	0.789195775792039
000100F_DK2_H1	+	000100F_DK2_H1.54	83499	83520	22	85566	82878	83509.5	2688	0.23493303571428573
000100F_DK2_H1	+	000100F_DK2_H1.54	83937	83967	31	85566	82878	83952	2688	0.39955357142857145
000100F_DK2_H1	+	000100F_DK2_H1.54	84374	84460	87	85566	82878	84417	2688	0.5725446428571429
000100F_DK2_H1	+	000100F_DK2_H1.54	85104	85127	24	85566	82878	85115.5	2688	0.8324032738095238
000100F_DK2_H1	+	000100F_DK2_H1.54	85192	85215	24	85566	82878	85203.5	2688	0.8651413690476191
000100F_DK2_H1	+	000100F_DK2_H1.54	85319	85352	34	85566	82878	85335.5	2688	0.9142485119047619
000100F_DK2_H1	+	000100F_DK2_H1.56	87655	87683	29	88709	87516	87669	1193	0.12824811399832356
000100F_DK2_H1	+	000100F_DK2_H1.56	87767	87789	23	88709	87516	87778	1193	0.2196144174350377
000100F_DK2_H1	+	000100F_DK2_H1.56	88254	88278	25	88709	87516	88266	1193	0.6286672254819782
000100F_DK2_H1	+	000100F_DK2_H1.56	88480	88504	25	88709	87516	88492	1193	0.818105616093881
000100F_DK2_H1	+	000100F_DK2_H1.59	91218	91239	22	91800	91032	91228.5	768	0.255859375
000100F_DK2_H1	+	000100F_DK2_H1.59	91441	91464	24	91800	91032	91452.5	768	0.5475260416666666
000100F_DK2_H1	-	000100F_DK2_H1.60	92735	92758	24	92146	92934	92746.5	788	0.23794416243654823
000100F_DK2_H2	-	000100F_DK2_H2.3	800	824	25	572	1736	812	1164	0.7938144329896907
000100F_DK2_H2	-	000100F_DK2_H2.3	895	918	24	572	1736	906.5	1164	0.7126288659793815
000100F_DK2_H2	-	000100F_DK2_H2.3	1116	1138	23	572	1736	1127	1164	0.5231958762886598
000100F_DK2_H2	-	000100F_DK2_H2.3	1465	1489	25	572	1736	1477	1164	0.22250859106529208
000100F_DK2_H2	+	000100F_DK2_H2.4	2049	2072	24	3319	1799	2060.5	1520	0.17203947368421052
000100F_DK2_H2	+	000100F_DK2_H2.5	3442	3464	23	3795	3357	3453	438	0.2191780821917808
000100F_DK2_H2	-	000100F_DK2_H2.9	15820	15841	22	15594	16250	15830.5	656	0.6394817073170732
000100F_DK2_H2	-	000100F_DK2_H2.9	16149	16174	26	15594	16250	16161.5	656	0.13490853658536586
000100F_DK2_H2	+	000100F_DK2_H2.10	16939	16958	20	17845	16273	16948.5	1572	0.42970737913486007
000100F_DK2_H2	-	000100F_DK2_H2.11	18010	18030	21	17872	18552	18020	680	0.7823529411764706
000100F_DK2_H2	-	000100F_DK2_H2.11	18170	18194	25	17872	18552	18182	680	0.5441176470588235
000100F_DK2_H2	-	000100F_DK2_H2.11	18324	18347	24	17872	18552	18335.5	680	0.31838235294117645
000100F_DK2_H2	-	000100F_DK2_H2.13	20137	20159	23	19380	20592	20148	1212	0.36633663366336633
000100F_DK2_H2	-	000100F_DK2_H2.14	20961	20984	24	20626	21132	20972.5	506	0.31521739130434784
000100F_DK2_H2	-	000100F_DK2_H2.15	21807	21833	27	21161	22222	21820	1061	0.37888784165881245
000100F_DK2_H2	-	000100F_DK2_H2.15	21938	21959	22	21161	22222	21948.5	1061	0.2577756833176249
000100F_DK2_H2	-	000100F_DK2_H2.17	23767	23807	41	23353	24064	23787	711	0.38959212376933894
000100F_DK2_H2	-	000100F_DK2_H2.19	25477	25501	25	25244	26396	25489	1152	0.7873263888888888
000100F_DK2_H2	-	000100F_DK2_H2.19	25672	25695	24	25244	26396	25683.5	1152	0.6184895833333334
000100F_DK2_H2	-	000100F_DK2_H2.19	26018	26040	23	25244	26396	26029	1152	0.3185763888888889
000100F_DK2_H2	-	000100F_DK2_H2.20	27168	27191	24	26494	27569	27179.5	1075	0.3623255813953488
000100F_DK2_H2	-	000100F_DK2_H2.20	27423	27444	22	26494	27569	27433.5	1075	0.12604651162790698
000100F_DK2_H2	-	000100F_DK2_H2.21	27738	27761	24	27573	28298	27749.5	725	0.756551724137931
000100F_DK2_H2	-	000100F_DK2_H2.21	27947	27970	24	27573	28298	27958.5	725	0.46827586206896554
000100F_DK2_H2	-	000100F_DK2_H2.21	28111	28135	25	27573	28298	28123	725	0.2413793103448276
000100F_DK2_H2	-	000100F_DK2_H2.23	29433	29475	43	29204	30489	29454	1285	0.8054474708171206
000100F_DK2_H2	-	000100F_DK2_H2.23	29784	29812	29	29204	30489	29798	1285	0.5377431906614786
000100F_DK2_H2	+	000100F_DK2_H2.24	30878	30898	21	32963	30526	30888	2437	0.14854329093147312
000100F_DK2_H2	+	000100F_DK2_H2.24	31020	31043	24	32963	30526	31031.5	2437	0.20742716454657364
000100F_DK2_H2	+	000100F_DK2_H2.24	31657	31681	25	32963	30526	31669	2437	0.4690192860073861
000100F_DK2_H2	+	000100F_DK2_H2.24	31883	31910	28	32963	30526	31896.5	2437	0.5623717685679114
000100F_DK2_H2	+	000100F_DK2_H2.25	33203	33226	24	34648	32988	33214.5	1660	0.1364457831325301
000100F_DK2_H2	+	000100F_DK2_H2.25	33350	33372	23	34648	32988	33361	1660	0.2246987951807229
000100F_DK2_H2	+	000100F_DK2_H2.25	34388	34411	24	34648	32988	34399.5	1660	0.8503012048192771
000100F_DK2_H2	+	000100F_DK2_H2.25	34510	34533	24	34648	32988	34521.5	1660	0.9237951807228916
000100F_DK2_H2	-	000100F_DK2_H2.26	34850	34888	39	34686	35263	34869	577	0.682842287694974
000100F_DK2_H2	-	000100F_DK2_H2.26	35118	35143	26	34686	35263	35130.5	577	0.2296360485268631
000100F_DK2_H2	-	000100F_DK2_H2.26	35219	35243	25	34686	35263	35231	577	0.05545927209705372
000100F_DK2_H2	-	000100F_DK2_H2.28	36629	36652	24	36438	37094	36640.5	656	0.6913109756097561
000100F_DK2_H2	-	000100F_DK2_H2.28	36818	36839	22	36438	37094	36828.5	656	0.40472560975609756
000100F_DK2_H2	-	000100F_DK2_H2.28	36932	36954	23	36438	37094	36943	656	0.2301829268292683
000100F_DK2_H2	-	000100F_DK2_H2.29	37192	37214	23	37110	38651	37203	1541	0.9396495781959766
000100F_DK2_H2	-	000100F_DK2_H2.29	37630	37652	23	37110	38651	37641	1541	0.6554185593770279
000100F_DK2_H2	-	000100F_DK2_H2.30	38888	38914	27	38665	40677	38901	2012	0.882703777335984
000100F_DK2_H2	-	000100F_DK2_H2.30	40233	40254	22	38665	40677	40243.5	2012	0.2154572564612326
000100F_DK2_H2	-	000100F_DK2_H2.30	40594	40615	22	38665	40677	40604.5	2012	0.0360337972166998
000100F_DK2_H2	+	000100F_DK2_H2.31	41096	41121	26	41964	40883	41108.5	1081	0.20860314523589268
000100F_DK2_H2	+	000100F_DK2_H2.31	41364	41390	27	41964	40883	41377	1081	0.4569842738205365
000100F_DK2_H2	+	000100F_DK2_H2.31	41634	41658	25	41964	40883	41646	1081	0.7058279370952821
000100F_DK2_H2	+	000100F_DK2_H2.32	42364	42385	22	43220	42160	42374.5	1060	0.20235849056603775
000100F_DK2_H2	+	000100F_DK2_H2.32	42628	42650	23	43220	42160	42639	1060	0.4518867924528302
000100F_DK2_H2	+	000100F_DK2_H2.32	42894	42917	24	43220	42160	42905.5	1060	0.7033018867924529
000100F_DK2_H2	-	000100F_DK2_H2.36	53164	53189	26	53096	54807	53176.5	1711	0.9529514903565166
000100F_DK2_H2	-	000100F_DK2_H2.36	53620	53643	24	53096	54807	53631.5	1711	0.6870251315020456
000100F_DK2_H2	-	000100F_DK2_H2.36	54184	54213	30	53096	54807	54198.5	1711	0.3556399766218586
000100F_DK2_H2	-	000100F_DK2_H2.38	56054	56081	28	55811	62193	56067.5	6382	0.9598088373550611
000100F_DK2_H2	-	000100F_DK2_H2.38	56285	56312	28	55811	62193	56298.5	6382	0.9236132873707302
000100F_DK2_H2	-	000100F_DK2_H2.38	60131	60153	23	55811	62193	60142	6382	0.32137261046693827
000100F_DK2_H2	-	000100F_DK2_H2.38	61644	61668	25	55811	62193	61656	6382	0.08414290191162645
000100F_DK2_H2	-	000100F_DK2_H2.38	61900	61924	25	55811	62193	61912	6382	0.04403008461297399
000100F_DK2_H2	-	000100F_DK2_H2.38	62051	62080	30	55811	62193	62065.5	6382	0.0199780633030398
000100F_DK2_H2	-	000100F_DK2_H2.40	63850	63927	78	63028	65798	63888.5	2770	0.6893501805054152
000100F_DK2_H2	-	000100F_DK2_H2.40	64109	64130	22	63028	65798	64119.5	2770	0.605956678700361
000100F_DK2_H2	-	000100F_DK2_H2.40	64224	64247	24	63028	65798	64235.5	2770	0.5640794223826715
000100F_DK2_H2	-	000100F_DK2_H2.40	64995	65016	22	63028	65798	65005.5	2770	0.286101083032491
000100F_DK2_H2	-	000100F_DK2_H2.40	65151	65176	26	63028	65798	65163.5	2770	0.22906137184115524
000100F_DK2_H2	-	000100F_DK2_H2.40	65247	65270	24	63028	65798	65258.5	2770	0.1947653429602888
000100F_DK2_H2	-	000100F_DK2_H2.40	65382	65411	30	63028	65798	65396.5	2770	0.14494584837545127
000100F_DK2_H2	-	000100F_DK2_H2.40	65471	65494	24	63028	65798	65482.5	2770	0.11389891696750902
000100F_DK2_H2	-	000100F_DK2_H2.40	65664	65689	26	63028	65798	65676.5	2770	0.04386281588447653
000100F_DK2_H2	+	000100F_DK2_H2.45	69359	69380	22	70398	69249	69369.5	1149	0.10487380330722368
000100F_DK2_H2	+	000100F_DK2_H2.45	69555	69580	26	70398	69249	69567.5	1149	0.27719756309834637
000100F_DK2_H2	-	000100F_DK2_H2.46	70713	70733	21	70424	71673	70723	1249	0.7606084867894315
000100F_DK2_H2	-	000100F_DK2_H2.47	71807	71833	27	71675	72241	71820	566	0.7438162544169611
000100F_DK2_H2	-	000100F_DK2_H2.47	72188	72212	25	71675	72241	72200	566	0.07243816254416961
000100F_DK2_H2	-	000100F_DK2_H2.48	72544	72567	24	72262	73159	72555.5	897	0.6727982162764772
000100F_DK2_H2	-	000100F_DK2_H2.48	72782	72802	21	72262	73159	72792	897	0.40914158305462656
000100F_DK2_H2	+	000100F_DK2_H2.50	74012	74041	30	76341	73868	74026.5	2473	0.06409219571370804
000100F_DK2_H2	+	000100F_DK2_H2.50	74194	74219	26	76341	73868	74206.5	2473	0.13687828548321876
000100F_DK2_H2	+	000100F_DK2_H2.50	74452	74470	19	76341	73868	74461	2473	0.2397897290739992
000100F_DK2_H2	+	000100F_DK2_H2.50	74484	74503	20	76341	73868	74493.5	2473	0.25293166194904976
000100F_DK2_H2	+	000100F_DK2_H2.50	74877	74911	35	76341	73868	74894	2473	0.4148807116862111
000100F_DK2_H2	+	000100F_DK2_H2.50	75114	75138	25	76341	73868	75126	2473	0.5086938940558027
000100F_DK2_H2	+	000100F_DK2_H2.50	75291	75314	24	76341	73868	75302.5	2473	0.5800646987464618
000100F_DK2_H2	+	000100F_DK2_H2.50	75414	75439	26	76341	73868	75426.5	2473	0.6302062272543469
000100F_DK2_H2	+	000100F_DK2_H2.50	75539	75563	25	76341	73868	75551	2473	0.6805499393449251
000100F_DK2_H2	+	000100F_DK2_H2.53	77197	77220	24	79339	77125	77208.5	2214	0.03771454381210479
000100F_DK2_H2	+	000100F_DK2_H2.53	77329	77349	21	79339	77125	77339	2214	0.0966576332429991
000100F_DK2_H2	+	000100F_DK2_H2.53	77974	77997	24	79339	77125	77985.5	2214	0.38866305329719963
000100F_DK2_H2	+	000100F_DK2_H2.53	78165	78187	23	79339	77125	78176	2214	0.47470641373080397
000100F_DK2_H2	+	000100F_DK2_H2.53	78847	78867	21	79339	77125	78857	2214	0.7822944896115628
000100F_DK2_H2	+	000100F_DK2_H2.57	85900	85923	24	87557	85706	85911.5	1851	0.11102106969205834
000100F_DK2_H2	+	000100F_DK2_H2.57	86026	86056	31	87557	85706	86041	1851	0.1809832522960562
000100F_DK2_H2	+	000100F_DK2_H2.57	86228	86252	25	87557	85706	86240	1851	0.2884927066450567
000100F_DK2_H2	+	000100F_DK2_H2.57	86908	86930	23	87557	85706	86919	1851	0.6553214478660183
000100F_DK2_H2	+	000100F_DK2_H2.57	87401	87426	26	87557	85706	87413.5	1851	0.92247433819557
000100F_DK2_H2	+	000100F_DK2_H2.59	89393	89418	26	91951	89303	89405.5	2648	0.03870845921450151
000100F_DK2_H2	+	000100F_DK2_H2.59	89496	89519	24	91951	89303	89507.5	2648	0.07722809667673716
000100F_DK2_H2	+	000100F_DK2_H2.59	89987	90011	25	91951	89303	89999	2648	0.2628398791540785
000100F_DK2_H2	+	000100F_DK2_H2.59	90213	90234	22	91951	89303	90223.5	2648	0.34762084592145015
000100F_DK2_H2	+	000100F_DK2_H2.59	90316	90340	25	91951	89303	90328	2648	0.3870845921450151
000100F_DK2_H2	+	000100F_DK2_H2.59	90624	90651	28	91951	89303	90637.5	2648	0.5039652567975831
000100F_DK2_H2	+	000100F_DK2_H2.59	90770	90802	33	91951	89303	90786	2648	0.5600453172205438
000100F_DK2_H2	+	000100F_DK2_H2.59	90970	90998	29	91951	89303	90984	2648	0.6348187311178247
000100F_DK2_H2	+	000100F_DK2_H2.59	91466	91487	22	91951	89303	91476.5	2648	0.8208081570996979
000100F_DK2_H2	+	000100F_DK2_H2.59	91689	91716	28	91951	89303	91702.5	2648	0.9061555891238671
000100F_DK2_H2	-	000100F_DK2_H2.61	93519	93542	24	93400	94627	93530.5	1227	0.8936430317848411
000100F_DK2_H2	-	000100F_DK2_H2.61	93977	94002	26	93400	94627	93989.5	1227	0.519559902200489
000101F_DK2_H1	-	000101F_DK2_H1.1	293	315	23	57	1661	304	1604	0.8460099750623441
000101F_DK2_H1	-	000101F_DK2_H1.1	1021	1042	22	57	1661	1031.5	1604	0.3924563591022444
000101F_DK2_H1	-	000101F_DK2_H1.1	1146	1169	24	57	1661	1157.5	1604	0.3139027431421446
000101F_DK2_H1	-	000101F_DK2_H1.1	1380	1403	24	57	1661	1391.5	1604	0.16801745635910226
000101F_DK2_H1	-	000101F_DK2_H1.2	3331	3355	25	1682	4199	3343	2517	0.34008740564163686
000101F_DK2_H1	-	000101F_DK2_H1.2	3724	3746	23	1682	4199	3735	2517	0.18434644417957885
000101F_DK2_H1	-	000101F_DK2_H1.2	3913	3935	23	1682	4199	3924	2517	0.10925705204608661
000101F_DK2_H1	-	000101F_DK2_H1.3	4372	4397	26	4232	4854	4384.5	622	0.7548231511254019
000101F_DK2_H1	-	000101F_DK2_H1.3	4569	4609	41	4232	4854	4589	622	0.42604501607717044
000101F_DK2_H1	-	000101F_DK2_H1.4	4961	4981	21	4856	5346	4971	490	0.7653061224489796
000101F_DK2_H1	-	000101F_DK2_H1.4	5115	5141	27	4856	5346	5128	490	0.4448979591836735
000101F_DK2_H1	+	000101F_DK2_H1.5	5490	5524	35	5791	5361	5507	430	0.3395348837209302
000101F_DK2_H1	+	000101F_DK2_H1.5	5655	5682	28	5791	5361	5668.5	430	0.7151162790697675
000101F_DK2_H1	+	000101F_DK2_H1.9	7582	7603	22	9873	7398	7592.5	2475	0.07858585858585859
000101F_DK2_H1	+	000101F_DK2_H1.9	7905	7931	27	9873	7398	7918	2475	0.2101010101010101
000101F_DK2_H1	-	000101F_DK2_H1.11	10570	10595	26	10436	11430	10582.5	994	0.85261569416499
000101F_DK2_H1	+	000101F_DK2_H1.13	12273	12306	34	12882	11956	12289.5	926	0.3601511879049676
000101F_DK2_H1	+	000101F_DK2_H1.13	12467	12492	26	12882	11956	12479.5	926	0.5653347732181425
000101F_DK2_H1	-	000101F_DK2_H1.14	13108	13131	24	12885	15552	13119.5	2667	0.9120734908136483
000101F_DK2_H1	-	000101F_DK2_H1.14	13462	13490	29	12885	15552	13476	2667	0.7784026996625422
000101F_DK2_H1	-	000101F_DK2_H1.14	13679	13703	25	12885	15552	13691	2667	0.697787776527934
000101F_DK2_H1	-	000101F_DK2_H1.14	15229	15254	26	12885	15552	15241.5	2667	0.11642294713160854
000101F_DK2_H1	+	000101F_DK2_H1.17	23701	23739	39	24652	23587	23720	1065	0.12488262910798122
000101F_DK2_H1	+	000101F_DK2_H1.17	23885	23909	25	24652	23587	23897	1065	0.29107981220657275
000101F_DK2_H1	+	000101F_DK2_H1.17	24099	24121	23	24652	23587	24110	1065	0.49107981220657276
000101F_DK2_H1	+	000101F_DK2_H1.17	24205	24234	30	24652	23587	24219.5	1065	0.5938967136150235
000101F_DK2_H1	+	000101F_DK2_H1.17	24507	24546	40	24652	23587	24526.5	1065	0.8821596244131455
000101F_DK2_H1	-	000101F_DK2_H1.18	24895	24929	35	24736	25185	24912	449	0.6080178173719376
000101F_DK2_H1	-	000101F_DK2_H1.18	25138	25163	26	24736	25185	25150.5	449	0.07683741648106904
000101F_DK2_H1	-	000101F_DK2_H1.19	25392	25419	28	25187	26333	25405.5	1146	0.8093368237347295
000101F_DK2_H1	+	000101F_DK2_H1.21	28672	28696	25	29950	28595	28684	1355	0.06568265682656826
000101F_DK2_H1	-	000101F_DK2_H1.22	31569	31593	25	29984	32718	31581	2734	0.4158741770299927
000101F_DK2_H1	-	000101F_DK2_H1.22	32634	32653	20	29984	32718	32643.5	2734	0.027249451353328458
000101F_DK2_H1	+	000101F_DK2_H1.23	33290	33323	34	33691	32955	33306.5	736	0.47758152173913043
000101F_DK2_H1	+	000101F_DK2_H1.23	33547	33568	22	33691	32955	33557.5	736	0.8186141304347826
000101F_DK2_H1	-	000101F_DK2_H1.24	33890	33911	22	33725	35205	33900.5	1480	0.8814189189189189
000101F_DK2_H1	-	000101F_DK2_H1.24	34164	34186	23	33725	35205	34175	1480	0.6959459459459459
000101F_DK2_H1	-	000101F_DK2_H1.24	34750	34771	22	33725	35205	34760.5	1480	0.30033783783783785
000101F_DK2_H1	-	000101F_DK2_H1.24	35018	35042	25	33725	35205	35030	1480	0.11824324324324324
000101F_DK2_H1	-	000101F_DK2_H1.25	35855	35876	22	35464	36504	35865.5	1040	0.6139423076923077
000101F_DK2_H1	+	000101F_DK2_H1.27	37083	37102	20	38923	37002	37092.5	1921	0.04711087975013014
000101F_DK2_H1	+	000101F_DK2_H1.28	39055	39077	23	40251	38945	39066	1306	0.09264931087289434
000101F_DK2_H1	+	000101F_DK2_H1.28	39235	39264	30	40251	38945	39249.5	1306	0.23315467075038285
000101F_DK2_H1	+	000101F_DK2_H1.28	39404	39437	34	40251	38945	39420.5	1306	0.36408882082695254
000101F_DK2_H1	+	000101F_DK2_H1.29	40421	40442	22	42135	40271	40431.5	1864	0.08610515021459228
000101F_DK2_H1	+	000101F_DK2_H1.29	40684	40707	24	42135	40271	40695.5	1864	0.22773605150214593
000101F_DK2_H1	+	000101F_DK2_H1.29	41356	41424	69	42135	40271	41390	1864	0.6003218884120172
000101F_DK2_H1	+	000101F_DK2_H1.29	42078	42118	41	42135	40271	42098	1864	0.9801502145922747
000101F_DK2_H1	+	000101F_DK2_H1.30	42397	42425	29	43424	42154	42411	1270	0.20236220472440944
000101F_DK2_H1	+	000101F_DK2_H1.31	43540	43566	27	43903	43464	43553	439	0.20273348519362186
000101F_DK2_H1	+	000101F_DK2_H1.31	43684	43706	23	43903	43464	43695	439	0.5261958997722096
000101F_DK2_H1	+	000101F_DK2_H1.34	45519	45540	22	46565	45206	45529.5	1359	0.23804267844002944
000101F_DK2_H1	+	000101F_DK2_H1.34	45701	45723	23	46565	45206	45712	1359	0.3723325974981604
000101F_DK2_H1	+	000101F_DK2_H1.34	46031	46053	23	46565	45206	46042	1359	0.6151582045621781
000101F_DK2_H1	+	000101F_DK2_H1.35	47151	47176	26	49104	46913	47163.5	2191	0.11433135554541306
000101F_DK2_H1	+	000101F_DK2_H1.35	47401	47421	21	49104	46913	47411	2191	0.22729347329986307
000101F_DK2_H1	+	000101F_DK2_H1.35	47948	47972	25	49104	46913	47960	2191	0.47786398904609767
000101F_DK2_H1	+	000101F_DK2_H1.35	48507	48531	25	49104	46913	48519	2191	0.7329986307622091
000101F_DK2_H1	+	000101F_DK2_H1.35	48768	48793	26	49104	46913	48780.5	2191	0.8523505248744865
000101F_DK2_H1	-	000101F_DK2_H1.36	49175	49198	24	49114	50602	49186.5	1488	0.9512768817204301
000101F_DK2_H1	-	000101F_DK2_H1.36	50208	50232	25	49114	50602	50220	1488	0.2567204301075269
000101F_DK2_H1	-	000101F_DK2_H1.37	51332	51354	23	50634	52612	51343	1978	0.6415571284125379
000101F_DK2_H1	+	000101F_DK2_H1.38	52887	52908	22	54393	52616	52897.5	1777	0.15841305571187395
000101F_DK2_H1	+	000101F_DK2_H1.38	52978	52999	22	54393	52616	52988.5	1777	0.2096229600450197
000101F_DK2_H1	+	000101F_DK2_H1.38	53147	53171	25	54393	52616	53159	1777	0.3055711873944851
000101F_DK2_H1	+	000101F_DK2_H1.38	53339	53360	22	54393	52616	53349.5	1777	0.4127743387732133
000101F_DK2_H1	-	000101F_DK2_H1.39	54728	54751	24	54448	55307	54739.5	859	0.6606519208381839
000101F_DK2_H1	-	000101F_DK2_H1.43	59582	59604	23	59389	59759	59593	370	0.4486486486486487
000101F_DK2_H1	-	000101F_DK2_H1.45	60385	60407	23	60123	62580	60396	2457	0.8888888888888888
000101F_DK2_H1	-	000101F_DK2_H1.45	61635	61657	23	60123	62580	61646	2457	0.38013838013838014
000101F_DK2_H1	-	000101F_DK2_H1.45	62006	62034	29	60123	62580	62020	2457	0.22792022792022792
000101F_DK2_H1	-	000101F_DK2_H1.45	62162	62190	29	60123	62580	62176	2457	0.16442816442816444
000101F_DK2_H1	-	000101F_DK2_H1.45	62411	62436	26	60123	62580	62423.5	2457	0.0636955636955637
000101F_DK2_H1	+	000101F_DK2_H1.47	65107	65131	25	66100	65062	65119	1038	0.05491329479768786
000101F_DK2_H1	-	000101F_DK2_H1.48	66202	66232	31	66104	66781	66217	677	0.8330871491875923
000101F_DK2_H1	-	000101F_DK2_H1.51	67941	67970	30	67750	77388	67955.5	9638	0.9786781489935671
000101F_DK2_H1	-	000101F_DK2_H1.51	75541	75564	24	67750	77388	75552.5	9638	0.19044407553434323
000101F_DK2_H1	-	000101F_DK2_H1.51	76160	76183	24	67750	77388	76171.5	9638	0.12621913260012452
000101F_DK2_H1	-	000101F_DK2_H1.51	76802	76827	26	67750	77388	76814.5	9638	0.059504046482672754
000101F_DK2_H1	+	000101F_DK2_H1.52	78030	78053	24	89085	77830	78041.5	11255	0.018791648156374945
000101F_DK2_H1	+	000101F_DK2_H1.52	81431	81457	27	89085	77830	81444	11255	0.3211017325633052
000101F_DK2_H1	-	000101F_DK2_H1.53	89346	89369	24	89218	90110	89357.5	892	0.843609865470852
000101F_DK2_H1	-	000101F_DK2_H1.53	89552	89572	21	89218	90110	89562	892	0.6143497757847534
000101F_DK2_H1	+	000101F_DK2_H1.54	90445	90467	23	90996	90381	90456	615	0.12195121951219512
000101F_DK2_H1	+	000101F_DK2_H1.54	90609	90633	25	90996	90381	90621	615	0.3902439024390244
000101F_DK2_H1	+	000101F_DK2_H1.54	90953	90969	17	90996	90381	90961	615	0.943089430894309
000101F_DK2_H2	+	000101F_DK2_H2.6	6141	6166	26	6494	5791	6153.5	703	0.515647226173542
000101F_DK2_H2	+	000101F_DK2_H2.6	6298	6322	25	6494	5791	6310	703	0.7382645803698435
000101F_DK2_H2	-	000101F_DK2_H2.7	7227	7255	29	6861	7356	7241	495	0.23232323232323232
000101F_DK2_H2	+	000101F_DK2_H2.14	15879	15901	23	23801	15628	15890	8173	0.0320567722990334
000101F_DK2_H2	+	000101F_DK2_H2.14	16092	16117	26	23801	15628	16104.5	8173	0.058301725192707696
000101F_DK2_H2	+	000101F_DK2_H2.14	17443	17465	23	23801	15628	17454	8173	0.2234185733512786
000101F_DK2_H2	+	000101F_DK2_H2.14	22819	22840	22	23801	15628	22829.5	8173	0.8811329988988131
000101F_DK2_H2	+	000101F_DK2_H2.14	23703	23728	26	23801	15628	23715.5	8173	0.9895387250703536
000101F_DK2_H2	+	000101F_DK2_H2.15	23887	23911	25	24654	23856	23899	798	0.05388471177944862
000101F_DK2_H2	+	000101F_DK2_H2.15	24102	24125	24	24654	23856	24113.5	798	0.3226817042606516
