chr,strand,GeneID,longExonStart_0base,longExonEnd,shortES,shortEE,flankingES,flankingEE,IncLevelDifference,FDR,timepoints,A3SS_ID,longExonStart_1base,shortES_1base,short_exon_id,long_exon_id,A3SS_position,canonical_exon,A3SS_exon,A3_exon_start,A3_exon_end,can_exon_start,can_exon_end,distance_canSS_ASS,frameshift,three_prime_end,five_prime_end,A3SS_site,relative_distance_A3SS_to_5_end,can_intron_start,can_intron_end,intron_id_start,intron_id_end
000383F_DK2_H1,+,000383F_DK2_H1.1,2215,2383,2229,2383,2138,2194,0.178,7.689804462098e-4,PM8,000383F_DK2_H1.12215238322292383,2216,2230,000383F_DK2_H1_2230_2383,000383F_DK2_H1_2216_2383,exon,000383F_DK2_H1_2216_2383,000383F_DK2_H1_2230_2383,2230,2383,2216,2383,14,3n+1,2921,328,2230,0.7335133050520632,2195,NA,000383F_DK2_H1_2195,000383F_DK2_H1_NA
000318F_DK2_H1,+,000318F_DK2_H1.17,24701,25025,24703,25025,24506,24678,0.229,0.00811666877591214,PM8,000318F_DK2_H1.1724701250252470325025,24702,24704,000318F_DK2_H1_24704_25025,000318F_DK2_H1_24702_25025,exon,000318F_DK2_H1_24702_25025,000318F_DK2_H1_24704_25025,24704,25025,24702,25025,2,3n+1,25138,24452,24704,0.3673469387755102,24679,NA,000318F_DK2_H1_24679,000318F_DK2_H1_NA
000294F_DK2_H1,-,000294F_DK2_H1.1,1730,1753,1730,1735,1794,2184,-0.162,0.00107800189366384,PM8,000294F_DK2_H1.11730175317301735,1731,1731,000294F_DK2_H1_1731_1735,000294F_DK2_H1_1731_1753,intron,000294F_DK2_H1_1731_1735,000294F_DK2_H1_1731_1753,1731,1753,1731,1735,18,3n,626,2917,1753,0.5080750763858577,NA,1794,000294F_DK2_H1_NA,000294F_DK2_H1_1794
000294F_DK2_H1,-,000294F_DK2_H1.1,1730,1762,1730,1735,1794,2184,-0.117,0.00458953762610125,PM8,000294F_DK2_H1.11730176217301735,1731,1731,000294F_DK2_H1_1731_1735,000294F_DK2_H1_1731_1762,intron,000294F_DK2_H1_1731_1735,000294F_DK2_H1_1731_1762,1731,1762,1731,1735,27,3n,626,2917,1762,0.5041466608467918,NA,1794,000294F_DK2_H1_NA,000294F_DK2_H1_1794
000254F_DK2_H1,+,000254F_DK2_H1.6,16812,17118,16817,17118,16550,16787,-0.114,0.00115334694464843,PM8,000254F_DK2_H1.616812171181681717118,16813,16818,000254F_DK2_H1_16818_17118,000254F_DK2_H1_16813_17118,intron,000254F_DK2_H1_16818_17118,000254F_DK2_H1_16813_17118,16813,17118,16818,17118,5,3n+1,17715,15825,16813,0.5227513227513227,16788,NA,000254F_DK2_H1_16788,000254F_DK2_H1_NA
000253F_DK2_H1,+,000253F_DK2_H1.19,29024,29314,29038,29314,28814,29003,-0.114,0.00731098812326706,PM8,000253F_DK2_H1.1929024293142903829314,29025,29039,000253F_DK2_H1_29039_29314,000253F_DK2_H1_29025_29314,intron,000253F_DK2_H1_29039_29314,000253F_DK2_H1_29025_29314,29025,29314,29039,29314,14,3n+1,29492,28586,29025,0.4845474613686534,29004,NA,000253F_DK2_H1_29004,000253F_DK2_H1_NA
000253F_DK2_H1,-,000253F_DK2_H1.5,6317,6426,6317,6421,6446,6528,-0.12,0.00112734409445356,PM8,000253F_DK2_H1.56317642663176421,6318,6318,000253F_DK2_H1_6318_6421,000253F_DK2_H1_6318_6426,intron,000253F_DK2_H1_6318_6421,000253F_DK2_H1_6318_6426,6318,6426,6318,6421,5,3n+1,5143,6528,6426,0.0736462093862816,NA,6446,000253F_DK2_H1_NA,000253F_DK2_H1_6446
000234F_DK2_H2,+,000234F_DK2_H2.22,31234,31692,31238,31692,31077,31212,-0.235,0.00584330331013772,PM8,000234F_DK2_H2.2231234316923123831692,31235,31239,000234F_DK2_H2_31239_31692,000234F_DK2_H2_31235_31692,exon,000234F_DK2_H2_31235_31692,000234F_DK2_H2_31239_31692,31239,31692,31235,31692,4,3n+1,32513,31078,31239,0.11219512195121951,31213,NA,000234F_DK2_H2_31213,000234F_DK2_H2_NA
000206F_DK2_H1,+,000206F_DK2_H1.10,10285,10459,10289,10459,10003,10264,0.118,0.00125745867308571,PM8,000206F_DK2_H1.1010285104591028910459,10286,10290,000206F_DK2_H1_10290_10459,000206F_DK2_H1_10286_10459,exon,000206F_DK2_H1_10286_10459,000206F_DK2_H1_10290_10459,10290,10459,10286,10459,4,3n+1,10979,10004,10290,0.29333333333333333,10265,NA,000206F_DK2_H1_10265,000206F_DK2_H1_NA
000205F_DK2_H2,+,000205F_DK2_H2.18,35849,36271,35856,36271,35631,35824,0.184,0.00999928090065123,PM8,000205F_DK2_H2.1835849362713585636271,35850,35857,000205F_DK2_H2_35857_36271,000205F_DK2_H2_35850_36271,intron,000205F_DK2_H2_35857_36271,000205F_DK2_H2_35850_36271,35850,36271,35857,36271,7,3n+1,36482,35632,35850,0.2564705882352941,35825,NA,000205F_DK2_H2_35825,000205F_DK2_H2_NA
000203F_DK2_H2,+,000203F_DK2_H2.28,33734,34028,33739,34028,33507,33707,-0.206,0.02205070853427757,PM8,000203F_DK2_H2.2833734340283373934028,33735,33740,000203F_DK2_H2_33740_34028,000203F_DK2_H2_33735_34028,intron,000203F_DK2_H2_33740_34028,000203F_DK2_H2_33735_34028,33735,34028,33740,34028,5,3n+1,34224,33189,33735,0.527536231884058,33708,NA,000203F_DK2_H2_33708,000203F_DK2_H2_NA
000241F_DK2_H2,-,000241F_DK2_H2.8,9199,9479,9199,9477,9504,9853,0.141,3.4865578120064624e-8,PM8,000241F_DK2_H2.89199947991999477,9200,9200,000241F_DK2_H2_9200_9477,000241F_DK2_H2_9200_9479,intron,000241F_DK2_H2_9200_9477,000241F_DK2_H2_9200_9479,9200,9479,9200,9477,2,3n+1,8588,9853,9479,0.2956521739130435,NA,9504,000241F_DK2_H2_NA,000241F_DK2_H2_9504
000185F_DK2_H2,+,000185F_DK2_H2.7,8636,9086,8641,9086,8252,8616,0.24,2.2669283998972975e-5,PM8,000185F_DK2_H2.78636908686419086,8637,8642,000185F_DK2_H2_8642_9086,000185F_DK2_H2_8637_9086,exon,000185F_DK2_H2_8637_9086,000185F_DK2_H2_8642_9086,8642,9086,8637,9086,5,3n+1,9435,8253,8642,0.3291032148900169,8617,NA,000185F_DK2_H2_8617,000185F_DK2_H2_NA
000142F_DK2_H2,-,000142F_DK2_H2.8,9961,10360,9961,10346,10381,10623,0.148,1.89701714430482e-5,PM8,000142F_DK2_H2.8996110360996110346,9962,9962,000142F_DK2_H2_9962_10346,000142F_DK2_H2_9962_10360,exon,000142F_DK2_H2_9962_10360,000142F_DK2_H2_9962_10346,9962,10346,9962,10360,14,3n+1,9602,10794,10346,0.37583892617449666,NA,10381,000142F_DK2_H2_NA,000142F_DK2_H2_10381
000057F_DK2_H2,+,000057F_DK2_H2.71,117354,117601,117359,117601,117124,117333,0.103,0.00107596655204762,PM8,000057F_DK2_H2.71117354117601117359117601,117355,117360,000057F_DK2_H2_117360_117601,000057F_DK2_H2_117355_117601,exon,000057F_DK2_H2_117355_117601,000057F_DK2_H2_117360_117601,117360,117601,117355,117601,5,3n+1,118137,116957,117360,0.34152542372881356,117334,NA,000057F_DK2_H2_117334,000057F_DK2_H2_NA
000055F_DK2_H2,+,000055F_DK2_H2.24,32619,32839,32620,32839,32586,32597,-0.259,6.4833693233679e-4,PM8,000055F_DK2_H2.2432619328393262032839,32620,32621,000055F_DK2_H2_32621_32839,000055F_DK2_H2_32620_32839,exon,000055F_DK2_H2_32620_32839,000055F_DK2_H2_32621_32839,32621,32839,32620,32839,1,3n+1,33017,32587,32621,0.07906976744186046,32598,NA,000055F_DK2_H2_32598,000055F_DK2_H2_NA
000239F_DK2_H2,+,000239F_DK2_H2.11,28420,28591,28422,28591,27933,28398,0.17,8.297211823979e-4,PM8,000239F_DK2_H2.1128420285912842228591,28421,28423,000239F_DK2_H2_28423_28591,000239F_DK2_H2_28421_28591,exon,000239F_DK2_H2_28421_28591,000239F_DK2_H2_28423_28591,28423,28591,28421,28591,2,3n+1,30000,26688,28423,0.523852657004831,28399,NA,000239F_DK2_H2_28399,000239F_DK2_H2_NA
000046F_DK2_H1,-,000046F_DK2_H1.75,117564,117759,117564,117757,117779,117976,0.172,5.5678706077962e-4,PM8,000046F_DK2_H1.75117564117759117564117757,117565,117565,000046F_DK2_H1_117565_117757,000046F_DK2_H1_117565_117759,exon,000046F_DK2_H1_117565_117759,000046F_DK2_H1_117565_117757,117565,117757,117565,117759,2,3n+1,117565,117976,117757,0.5328467153284672,NA,117779,000046F_DK2_H1_NA,000046F_DK2_H1_117779
000004F_DK2_H1,+,000004F_DK2_H1.12,31604,31959,31606,31959,31200,31581,-0.138,0.0156110871367111,PM8,000004F_DK2_H1.1231604319593160631959,31605,31607,000004F_DK2_H1_31607_31959,000004F_DK2_H1_31605_31959,exon,000004F_DK2_H1_31605_31959,000004F_DK2_H1_31607_31959,31607,31959,31605,31959,2,3n+1,31959,30851,31607,0.6823104693140795,31582,NA,000004F_DK2_H1_31582,000004F_DK2_H1_NA
000037F_DK2_H1,+,000037F_DK2_H1.78,118177,118458,118182,118458,117953,118157,0.123,0.01261428149629942,PM8,000037F_DK2_H1.78118177118458118182118458,118178,118183,000037F_DK2_H1_118183_118458,000037F_DK2_H1_118178_118458,exon,000037F_DK2_H1_118178_118458,000037F_DK2_H1_118183_118458,118183,118458,118178,118458,5,3n+1,118724,116270,118183,0.7795436022819886,118158,NA,000037F_DK2_H1_118158,000037F_DK2_H1_NA
000023F_DK2_H1,-,000023F_DK2_H1.35,60193,60377,60193,60366,60397,60526,0.133,9.7315127610352e-4,PM8,000023F_DK2_H1.3560193603776019360366,60194,60194,000023F_DK2_H1_60194_60366,000023F_DK2_H1_60194_60377,exon,000023F_DK2_H1_60194_60377,000023F_DK2_H1_60194_60366,60194,60366,60194,60377,11,3n+1,59636,60526,60366,0.1797752808988764,NA,60397,000023F_DK2_H1_NA,000023F_DK2_H1_60397
000009F_DK2_H2,-,000009F_DK2_H2.67,120559,120603,120559,120589,120624,120919,-0.263,0.02918550781708125,PM8,000009F_DK2_H2.67120559120603120559120589,120560,120560,000009F_DK2_H2_120560_120589,000009F_DK2_H2_120560_120603,intron,000009F_DK2_H2_120560_120589,000009F_DK2_H2_120560_120603,120560,120603,120560,120589,14,3n+1,119951,122199,120603,0.7099644128113879,NA,120624,000009F_DK2_H2_NA,000009F_DK2_H2_120624
000030F_DK2_H1,+,000030F_DK2_H1.19,40468,40663,40476,40663,39847,40446,0.222,5.7324506892678e-4,PM8,000030F_DK2_H1.1940468406634047640663,40469,40477,000030F_DK2_H1_40477_40663,000030F_DK2_H1_40469_40663,exon,000030F_DK2_H1_40469_40663,000030F_DK2_H1_40477_40663,40477,40663,40469,40663,8,3n+1,40764,39848,40477,0.6866812227074236,40447,NA,000030F_DK2_H1_40447,000030F_DK2_H1_NA
000031F_DK2_H1,+,000031F_DK2_H1.50,58315,58538,58317,58538,58242,58292,0.121,0.0026261624406754,PM8,000031F_DK2_H1.5058315585385831758538,58316,58318,000031F_DK2_H1_58318_58538,000031F_DK2_H1_58316_58538,exon,000031F_DK2_H1_58316_58538,000031F_DK2_H1_58318_58538,58318,58538,58316,58538,2,3n+1,58538,57663,58318,0.7485714285714286,58293,NA,000031F_DK2_H1_58293,000031F_DK2_H1_NA
000026F_DK2_H1,+,000026F_DK2_H1.75,120702,120857,120707,120857,120448,120670,0.107,0.01053728847092427,PM8,000026F_DK2_H1.75120702120857120707120857,120703,120708,000026F_DK2_H1_120708_120857,000026F_DK2_H1_120703_120857,intron,000026F_DK2_H1_120708_120857,000026F_DK2_H1_120703_120857,120703,120857,120708,120857,5,3n+1,122378,120360,120703,0.16997026759167494,120671,NA,000026F_DK2_H1_120671,000026F_DK2_H1_NA
000185F_DK2_H1,-,000185F_DK2_H1.2,2999,3179,2999,3174,3202,4650,-0.154,0.01664914491203768,PM8,000185F_DK2_H1.22999317929993174,3000,3000,000185F_DK2_H1_3000_3174,000185F_DK2_H1_3000_3179,intron,000185F_DK2_H1_3000_3174,000185F_DK2_H1_3000_3179,3000,3179,3000,3174,5,3n+1,2191,5455,3179,0.6973039215686274,NA,3202,000185F_DK2_H1_NA,000185F_DK2_H1_3202
000024F_DK2_H1,+,000024F_DK2_H1.73,127342,127682,127346,127682,127191,127321,0.116,0.00739722943998691,PM8,000024F_DK2_H1.73127342127682127346127682,127343,127347,000024F_DK2_H1_127347_127682,000024F_DK2_H1_127343_127682,exon,000024F_DK2_H1_127343_127682,000024F_DK2_H1_127347_127682,127347,127682,127343,127682,4,3n+1,128901,127192,127347,0.09069631363370392,127322,NA,000024F_DK2_H1_127322,000024F_DK2_H1_NA
000083F_DK2_H1,+,000083F_DK2_H1.58,62799,62986,62806,62986,62439,62779,0.104,0.02070240185403022,PM8,000083F_DK2_H1.5862799629866280662986,62800,62807,000083F_DK2_H1_62807_62986,000083F_DK2_H1_62800_62986,exon,000083F_DK2_H1_62800_62986,000083F_DK2_H1_62807_62986,62807,62986,62800,62986,7,3n+1,62986,62104,62807,0.7970521541950113,62780,NA,000083F_DK2_H1_62780,000083F_DK2_H1_NA
000082F_DK2_H1,-,000082F_DK2_H1.19,44729,44895,44729,44893,44917,45055,-0.162,8.1500512052375e-4,PM8,000082F_DK2_H1.1944729448954472944893,44730,44730,000082F_DK2_H1_44730_44893,000082F_DK2_H1_44730_44895,exon,000082F_DK2_H1_44730_44895,000082F_DK2_H1_44730_44893,44730,44893,44730,44895,2,3n+1,43988,45055,44893,0.15182755388940955,NA,44917,000082F_DK2_H1_NA,000082F_DK2_H1_44917
000027F_DK2_H1,+,000027F_DK2_H1.55,103942,103997,103949,103997,103703,103920,0.142,0.00160989886051244,PM8,000027F_DK2_H1.55103942103997103949103997,103943,103950,000027F_DK2_H1_103950_103997,000027F_DK2_H1_103943_103997,exon,000027F_DK2_H1_103943_103997,000027F_DK2_H1_103950_103997,103950,103997,103943,103997,7,3n+1,104875,103704,103950,0.21007685738684884,103921,NA,000027F_DK2_H1_103921,000027F_DK2_H1_NA
000113F_DK2_H1,+,000113F_DK2_H1.42,66736,66895,66743,66895,66320,66716,0.338,0.01673954946762816,PM8,000113F_DK2_H1.4266736668956674366895,66737,66744,000113F_DK2_H1_66744_66895,000113F_DK2_H1_66737_66895,exon,000113F_DK2_H1_66737_66895,000113F_DK2_H1_66744_66895,66744,66895,66737,66895,7,3n+1,66895,66036,66744,0.8242142025611175,66717,NA,000113F_DK2_H1_66717,000113F_DK2_H1_NA
000043F_DK2_H2,-,000043F_DK2_H2.46,73456,73803,73456,73798,73826,74407,0.181,9.766536778173846e-5,PM8,000043F_DK2_H2.4673456738037345673798,73457,73457,000043F_DK2_H2_73457_73798,000043F_DK2_H2_73457_73803,exon,000043F_DK2_H2_73457_73803,000043F_DK2_H2_73457_73798,73457,73798,73457,73803,5,3n+1,73457,74747,73798,0.7356589147286822,NA,73826,000043F_DK2_H2_NA,000043F_DK2_H2_73826
000055F_DK2_H1,+,000055F_DK2_H1.26,48646,48739,48648,48739,48496,48623,-0.193,0.01778310073260917,PM8,000055F_DK2_H1.2648646487394864848739,48647,48649,000055F_DK2_H1_48649_48739,000055F_DK2_H1_48647_48739,intron,000055F_DK2_H1_48649_48739,000055F_DK2_H1_48647_48739,48647,48739,48649,48739,2,3n+1,49506,48497,48647,0.14866204162537167,48624,NA,000055F_DK2_H1_48624,000055F_DK2_H1_NA
000001F_DK2_H2,-,000001F_DK2_H2.27,86277,86551,86277,86538,86571,86818,0.11,0.01895637381439263,PM8,000001F_DK2_H2.2786277865518627786538,86278,86278,000001F_DK2_H2_86278_86538,000001F_DK2_H2_86278_86551,exon,000001F_DK2_H2_86278_86551,000001F_DK2_H2_86278_86538,86278,86538,86278,86551,13,3n+1,85161,86818,86538,0.16898008449004223,NA,86571,000001F_DK2_H2_NA,000001F_DK2_H2_86571
000044F_DK2_H1,-,000044F_DK2_H1.85,128594,128927,128594,128912,128955,129096,-0.398,2.7442047994011372e-8,PM8,000044F_DK2_H1.85128594128927128594128912,128595,128595,000044F_DK2_H1_128595_128912,000044F_DK2_H1_128595_128927,exon,000044F_DK2_H1_128595_128927,000044F_DK2_H1_128595_128912,128595,128912,128595,128927,15,3n,128595,129421,128912,0.6162227602905569,NA,128955,000044F_DK2_H1_NA,000044F_DK2_H1_128955
000008F_DK2_H1,+,000008F_DK2_H1.55,86691,87076,86696,87076,86619,86669,-0.197,0.00322064027501624,PM8,000008F_DK2_H1.5586691870768669687076,86692,86697,000008F_DK2_H1_86697_87076,000008F_DK2_H1_86692_87076,intron,000008F_DK2_H1_86697_87076,000008F_DK2_H1_86692_87076,86692,87076,86697,87076,5,3n+1,87076,85914,86692,0.6695352839931153,86670,NA,000008F_DK2_H1_86670,000008F_DK2_H1_NA
000012F_DK2_H2,+,000012F_DK2_H2.33,33824,34005,33826,34005,33646,33805,0.225,6.261244175955996e-7,PM8,000012F_DK2_H2.3333824340053382634005,33825,33827,000012F_DK2_H2_33827_34005,000012F_DK2_H2_33825_34005,exon,000012F_DK2_H2_33825_34005,000012F_DK2_H2_33827_34005,33827,34005,33825,34005,2,3n+1,34740,33647,33827,0.16468435498627632,33806,NA,000012F_DK2_H2_33806,000012F_DK2_H2_NA
000013F_DK2_H2,-,000013F_DK2_H2.76,121779,122058,121779,122044,122077,122260,0.107,5.29554582003096e-11,PM8,000013F_DK2_H2.76121779122058121779122044,121780,121780,000013F_DK2_H2_121780_122044,000013F_DK2_H2_121780_122058,exon,000013F_DK2_H2_121780_122058,000013F_DK2_H2_121780_122044,121780,122044,121780,122058,14,3n+1,120890,122260,122044,0.15766423357664233,NA,122077,000013F_DK2_H2_NA,000013F_DK2_H2_122077
000024F_DK2_H1,-,000024F_DK2_H1.79,137749,137767,137749,137763,137789,139351,0.11,1.1148456133781e-4,PM8,000024F_DK2_H1.79137749137767137749137763,137750,137750,000024F_DK2_H1_137750_137763,000024F_DK2_H1_137750_137767,intron,000024F_DK2_H1_137750_137763,000024F_DK2_H1_137750_137767,137750,137767,137750,137763,4,3n+1,136938,139511,137767,0.6778080062184221,NA,137789,000024F_DK2_H1_NA,000024F_DK2_H1_137789
000059F_DK2_H1,+,000059F_DK2_H1.37,68716,68819,68720,68819,68429,68695,0.33,7.7222089278916e-4,PM8,000059F_DK2_H1.3768716688196872068819,68717,68721,000059F_DK2_H1_68721_68819,000059F_DK2_H1_68717_68819,intron,000059F_DK2_H1_68721_68819,000059F_DK2_H1_68717_68819,68717,68819,68721,68819,4,3n+1,69113,67565,68717,0.7441860465116279,68696,NA,000059F_DK2_H1_68696,000059F_DK2_H1_NA
000004F_DK2_H1,+,000004F_DK2_H1.80,137374,137567,137378,137567,137229,137354,0.19,0.04700131714421688,PM8,000004F_DK2_H1.80137374137567137378137567,137375,137379,000004F_DK2_H1_137379_137567,000004F_DK2_H1_137375_137567,intron,000004F_DK2_H1_137379_137567,000004F_DK2_H1_137375_137567,137375,137567,137379,137567,4,3n+1,137880,137230,137375,0.2230769230769231,137355,NA,000004F_DK2_H1_137355,000004F_DK2_H1_NA
000030F_DK2_H1,-,000030F_DK2_H1.56,104516,104651,104516,104649,104672,105321,0.226,0.00890509665084836,PM8,000030F_DK2_H1.56104516104651104516104649,104517,104517,000030F_DK2_H1_104517_104649,000030F_DK2_H1_104517_104651,exon,000030F_DK2_H1_104517_104651,000030F_DK2_H1_104517_104649,104517,104649,104517,104651,2,3n+1,102832,106198,104649,0.4601901366607249,NA,104672,000030F_DK2_H1_NA,000030F_DK2_H1_104672
000059F_DK2_H1,+,000059F_DK2_H1.31,50487,50638,50494,50638,50202,50466,0.119,0.00532997958270878,PM8,000059F_DK2_H1.3150487506385049450638,50488,50495,000059F_DK2_H1_50495_50638,000059F_DK2_H1_50488_50638,exon,000059F_DK2_H1_50488_50638,000059F_DK2_H1_50495_50638,50495,50638,50488,50638,7,3n+1,50638,49960,50495,0.7890855457227138,50467,NA,000059F_DK2_H1_50467,000059F_DK2_H1_NA
000091F_DK2_H1,+,000091F_DK2_H1.27,32585,33018,32592,33018,32328,32565,0.135,0.00107800189366384,PM8,000091F_DK2_H1.2732585330183259233018,32586,32593,000091F_DK2_H1_32593_33018,000091F_DK2_H1_32586_33018,exon,000091F_DK2_H1_32586_33018,000091F_DK2_H1_32593_33018,32593,33018,32586,33018,7,3n+1,33457,32329,32593,0.23404255319148937,32566,NA,000091F_DK2_H1_32566,000091F_DK2_H1_NA
000234F_DK2_H1,+,000234F_DK2_H1.12,16531,16809,16538,16809,15681,16510,0.145,5.4989297497767e-4,PM8,000234F_DK2_H1.1216531168091653816809,16532,16539,000234F_DK2_H1_16539_16809,000234F_DK2_H1_16532_16809,exon,000234F_DK2_H1_16532_16809,000234F_DK2_H1_16539_16809,16539,16809,16532,16809,7,3n+1,17890,15521,16539,0.429717180244829,16511,NA,000234F_DK2_H1_16511,000234F_DK2_H1_NA
000321F_DK2_H1,+,000321F_DK2_H1.6,8739,8945,8743,8945,8565,8715,0.129,0.00769494487672099,PM8,000321F_DK2_H1.68739894587438945,8740,8744,000321F_DK2_H1_8744_8945,000321F_DK2_H1_8740_8945,exon,000321F_DK2_H1_8740_8945,000321F_DK2_H1_8744_8945,8744,8945,8740,8945,4,3n+1,9066,7438,8744,0.8022113022113022,8716,NA,000321F_DK2_H1_8716,000321F_DK2_H1_NA
000026F_DK2_H1,+,000026F_DK2_H1.70,112544,112628,112581,112628,111934,112520,0.172,3.0053371735628326e-9,PM8,000026F_DK2_H1.70112544112628112581112628,112545,112582,000026F_DK2_H1_112582_112628,000026F_DK2_H1_112545_112628,intron,000026F_DK2_H1_112582_112628,000026F_DK2_H1_112545_112628,112545,112628,112582,112628,37,3n+1,115490,111654,112545,0.23227320125130343,112521,NA,000026F_DK2_H1_112521,000026F_DK2_H1_NA
000016F_DK2_H1,-,000016F_DK2_H1.6,11820,12208,11820,12206,12230,12355,0.202,3.3728884107806e-4,PM8,000016F_DK2_H1.611820122081182012206,11821,11821,000016F_DK2_H1_11821_12206,000016F_DK2_H1_11821_12208,exon,000016F_DK2_H1_11821_12208,000016F_DK2_H1_11821_12206,11821,12206,11821,12208,2,3n+1,11082,12830,12206,0.35697940503432496,NA,12230,000016F_DK2_H1_NA,000016F_DK2_H1_12230
000134F_DK2_H2,+,000134F_DK2_H2.5,3166,3427,3168,3427,2743,3144,0.193,7.689804462098e-4,PM8,000134F_DK2_H2.53166342731683427,3167,3169,000134F_DK2_H2_3169_3427,000134F_DK2_H2_3167_3427,exon,000134F_DK2_H2_3167_3427,000134F_DK2_H2_3169_3427,3169,3427,3167,3427,2,3n+1,4441,2275,3169,0.41274238227146814,3145,NA,000134F_DK2_H2_3145,000134F_DK2_H2_NA
000013F_DK2_H2,-,000013F_DK2_H2.81,130667,130733,130667,130729,130755,130894,0.189,2.889434723244191e-13,PM8,000013F_DK2_H2.81130667130733130667130729,130668,130668,000013F_DK2_H2_130668_130729,000013F_DK2_H2_130668_130733,exon,000013F_DK2_H2_130668_130733,000013F_DK2_H2_130668_130729,130668,130729,130668,130733,4,3n+1,130112,130894,130729,0.21099744245524296,NA,130755,000013F_DK2_H2_NA,000013F_DK2_H2_130755
000303F_DK2_H2,-,000303F_DK2_H2.15,18557,18836,18557,18825,18858,18910,-0.108,2.7026143115247e-4,PM8,000303F_DK2_H2.1518557188361855718825,18558,18558,000303F_DK2_H2_18558_18825,000303F_DK2_H2_18558_18836,intron,000303F_DK2_H2_18558_18825,000303F_DK2_H2_18558_18836,18558,18836,18558,18825,11,3n+1,17781,19675,18836,0.4429778247096093,NA,18858,000303F_DK2_H2_NA,000303F_DK2_H2_18858
000342F_DK2_H2,-,000342F_DK2_H2.34,39318,39648,39318,39641,39672,39850,0.118,2.7758094461008e-4,PM8,000342F_DK2_H2.3439318396483931839641,39319,39319,000342F_DK2_H2_39319_39641,000342F_DK2_H2_39319_39648,exon,000342F_DK2_H2_39319_39648,000342F_DK2_H2_39319_39641,39319,39641,39319,39648,7,3n+1,39195,40060,39641,0.484393063583815,NA,39672,000342F_DK2_H2_NA,000342F_DK2_H2_39672
000091F_DK2_H2,-,000091F_DK2_H2.56,99571,99977,99571,99973,99997,100328,0.141,0.01214798196638002,PM8,000091F_DK2_H2.5699571999779957199973,99572,99572,000091F_DK2_H2_99572_99973,000091F_DK2_H2_99572_99977,exon,000091F_DK2_H2_99572_99977,000091F_DK2_H2_99572_99973,99572,99973,99572,99977,4,3n+1,99572,100328,99973,0.4695767195767196,NA,99997,000091F_DK2_H2_NA,000091F_DK2_H2_99997
000008F_DK2_H1,-,000008F_DK2_H1.116,149462,149796,149462,149792,149819,150409,0.144,7.7222089278916e-4,PM8,000008F_DK2_H1.116149462149796149462149792,149463,149463,000008F_DK2_H1_149463_149792,000008F_DK2_H1_149463_149796,exon,000008F_DK2_H1_149463_149796,000008F_DK2_H1_149463_149792,149463,149792,149463,149796,4,3n+1,149206,150409,149792,0.512884455527847,NA,149819,000008F_DK2_H1_NA,000008F_DK2_H1_149819
000003F_DK2_H2,-,000003F_DK2_H2.95,152318,152490,152318,152486,152512,153484,0.156,0.00500968965079831,PM8,000003F_DK2_H2.95152318152490152318152486,152319,152319,000003F_DK2_H2_152319_152486,000003F_DK2_H2_152319_152490,exon,000003F_DK2_H2_152319_152490,000003F_DK2_H2_152319_152486,152319,152486,152319,152490,4,3n+1,151637,153583,152486,0.5637204522096608,NA,152512,000003F_DK2_H2_NA,000003F_DK2_H2_152512
000016F_DK2_H2,+,000016F_DK2_H2.73,104125,104351,104135,104351,103928,104102,-0.171,0.03086788227832518,PM8,000016F_DK2_H2.73104125104351104135104351,104126,104136,000016F_DK2_H2_104136_104351,000016F_DK2_H2_104126_104351,intron,000016F_DK2_H2_104136_104351,000016F_DK2_H2_104126_104351,104126,104351,104136,104351,10,3n+1,105463,103730,104126,0.2285054818234276,104103,NA,000016F_DK2_H2_104103,000016F_DK2_H2_NA
000020F_DK2_H2,+,000020F_DK2_H2.32,49950,50401,49960,50401,49696,49928,0.116,2.4252051512781e-4,PM8,000020F_DK2_H2.3249950504014996050401,49951,49961,000020F_DK2_H2_49961_50401,000020F_DK2_H2_49951_50401,exon,000020F_DK2_H2_49951_50401,000020F_DK2_H2_49961_50401,49961,50401,49951,50401,10,3n+1,50401,48751,49961,0.7333333333333333,49929,NA,000020F_DK2_H2_49929,000020F_DK2_H2_NA
000246F_DK2_H2,-,000246F_DK2_H2.5,7395,7484,7395,7482,7506,7651,-0.191,2.038496197244964e-10,PM8,000246F_DK2_H2.57395748473957482,7396,7396,000246F_DK2_H2_7396_7482,000246F_DK2_H2_7396_7484,intron,000246F_DK2_H2_7396_7482,000246F_DK2_H2_7396_7484,7396,7484,7396,7482,2,3n+1,5120,7651,7484,0.06598182536546819,NA,7506,000246F_DK2_H2_NA,000246F_DK2_H2_7506
