seqnames,strand,intron_start,intron_end,Gene_ID,A3SS_site,three_prime_end,five_prime_end
000246F_DK2_H1,-,30875,30891,000246F_DK2_H1.21,30875,30724,31669
000246F_DK2_H1,-,31105,31129,000246F_DK2_H1.21,31105,30724,31669
000246F_DK2_H1,-,31587,31609,000246F_DK2_H1.21,31587,30724,31669
000246F_DK2_H1,-,34170,34239,000246F_DK2_H1.23,34170,33112,37366
000246F_DK2_H1,-,34359,34390,000246F_DK2_H1.23,34359,33112,37366
000246F_DK2_H1,-,34525,34548,000246F_DK2_H1.23,34525,33112,37366
000246F_DK2_H1,-,34665,34687,000246F_DK2_H1.23,34665,33112,37366
000246F_DK2_H1,-,34838,34863,000246F_DK2_H1.23,34838,33112,37366
000246F_DK2_H1,-,35648,35672,000246F_DK2_H1.23,35648,33112,37366
000246F_DK2_H1,-,36746,36769,000246F_DK2_H1.23,36746,33112,37366
000246F_DK2_H1,-,36890,36917,000246F_DK2_H1.23,36890,33112,37366
000246F_DK2_H1,-,37038,37081,000246F_DK2_H1.23,37038,33112,37366
000246F_DK2_H1,-,37211,37237,000246F_DK2_H1.23,37211,33112,37366
000246F_DK2_H1,-,37281,37301,000246F_DK2_H1.23,37281,33112,37366
000246F_DK2_H1,-,37571,37594,000246F_DK2_H1.24,37571,37386,39854
000246F_DK2_H2,-,365,386,000246F_DK2_H2.1,365,270,1947
000246F_DK2_H2,-,946,971,000246F_DK2_H2.1,946,270,1947
000246F_DK2_H2,-,1244,1266,000246F_DK2_H2.1,1244,270,1947
000246F_DK2_H2,-,1625,1644,000246F_DK2_H2.1,1625,270,1947
000246F_DK2_H2,-,1860,1883,000246F_DK2_H2.1,1860,270,1947
000246F_DK2_H2,-,5257,5280,000246F_DK2_H2.5,5257,5120,7651
000246F_DK2_H2,-,6279,6303,000246F_DK2_H2.5,6279,5120,7651
000246F_DK2_H2,-,6369,6405,000246F_DK2_H2.5,6369,5120,7651
000246F_DK2_H2,-,6705,6736,000246F_DK2_H2.5,6705,5120,7651
000246F_DK2_H2,-,7373,7395,000246F_DK2_H2.5,7373,5120,7651
000246F_DK2_H2,-,7483,7506,000246F_DK2_H2.5,7483,5120,7651
000246F_DK2_H2,-,8826,8851,000246F_DK2_H2.8,8826,8741,10157
000246F_DK2_H2,-,9177,9201,000246F_DK2_H2.8,9177,8741,10157
000246F_DK2_H2,-,9372,9396,000246F_DK2_H2.8,9372,8741,10157
000246F_DK2_H2,-,9595,9614,000246F_DK2_H2.8,9595,8741,10157
000246F_DK2_H2,-,9747,9770,000246F_DK2_H2.8,9747,8741,10157
000246F_DK2_H2,-,9927,9951,000246F_DK2_H2.8,9927,8741,10157
000246F_DK2_H2,-,10761,10783,000246F_DK2_H2.9,10761,10179,11463
000246F_DK2_H2,-,11121,11161,000246F_DK2_H2.9,11121,10179,11463
000246F_DK2_H2,-,11311,11336,000246F_DK2_H2.9,11311,10179,11463
000246F_DK2_H2,-,11921,11944,000246F_DK2_H2.11,11921,11690,13084
000246F_DK2_H2,-,12093,12116,000246F_DK2_H2.11,12093,11690,13084
000246F_DK2_H2,-,12371,12399,000246F_DK2_H2.11,12371,11690,13084
000246F_DK2_H2,-,12758,12791,000246F_DK2_H2.11,12758,11690,13084
000246F_DK2_H2,-,12941,12966,000246F_DK2_H2.11,12941,11690,13084
000246F_DK2_H2,-,13486,13510,000246F_DK2_H2.12,13486,13219,15075
000246F_DK2_H2,-,14805,14830,000246F_DK2_H2.12,14805,13219,15075
000246F_DK2_H2,-,14971,14996,000246F_DK2_H2.12,14971,13219,15075
000247F_DK2_H1,-,1454,1476,000247F_DK2_H1.2,1454,904,2138
000247F_DK2_H1,-,1834,1860,000247F_DK2_H1.2,1834,904,2138
000247F_DK2_H1,-,1991,2013,000247F_DK2_H1.2,1991,904,2138
000247F_DK2_H1,-,2438,2462,000247F_DK2_H1.3,2438,2155,3867
000247F_DK2_H1,-,2594,2619,000247F_DK2_H1.3,2594,2155,3867
000247F_DK2_H1,-,3409,3431,000247F_DK2_H1.3,3409,2155,3867
000247F_DK2_H1,-,13567,13591,000247F_DK2_H1.10,13567,13376,13736
000247F_DK2_H1,-,17342,17361,000247F_DK2_H1.13,17342,17191,17560
000247F_DK2_H1,-,18520,18543,000247F_DK2_H1.15,18520,18145,18855
000247F_DK2_H1,-,18720,18748,000247F_DK2_H1.15,18720,18145,18855
000247F_DK2_H1,-,26791,26816,000247F_DK2_H1.20,26791,26706,26871
000247F_DK2_H1,-,28483,28504,000247F_DK2_H1.22,28483,28237,30946
000247F_DK2_H1,-,28774,28795,000247F_DK2_H1.22,28774,28237,30946
000247F_DK2_H1,-,30339,30362,000247F_DK2_H1.22,30339,28237,30946
000247F_DK2_H1,-,30692,30718,000247F_DK2_H1.22,30692,28237,30946
000247F_DK2_H1,-,31335,31357,000247F_DK2_H1.23,31335,31186,31397
000247F_DK2_H1,-,34998,35022,000247F_DK2_H1.26,34998,34844,38881
000247F_DK2_H1,-,35167,35192,000247F_DK2_H1.26,35167,34844,38881
000247F_DK2_H1,-,35463,35486,000247F_DK2_H1.26,35463,34844,38881
000247F_DK2_H1,-,35755,35781,000247F_DK2_H1.26,35755,34844,38881
000247F_DK2_H1,-,37232,37256,000247F_DK2_H1.26,37232,34844,38881
000247F_DK2_H1,-,37462,37483,000247F_DK2_H1.26,37462,34844,38881
000247F_DK2_H1,-,37758,37783,000247F_DK2_H1.26,37758,34844,38881
000247F_DK2_H1,-,37994,38018,000247F_DK2_H1.26,37994,34844,38881
000247F_DK2_H1,-,38259,38282,000247F_DK2_H1.26,38259,34844,38881
000247F_DK2_H1,-,38613,38650,000247F_DK2_H1.26,38613,34844,38881
000247F_DK2_H2,-,14055,14081,000247F_DK2_H2.16,14055,13948,14669
000247F_DK2_H2,-,14197,14231,000247F_DK2_H2.16,14197,13948,14669
000247F_DK2_H2,-,14446,14479,000247F_DK2_H2.16,14446,13948,14669
000247F_DK2_H2,-,18673,18696,000247F_DK2_H2.20,18673,18433,19197
000247F_DK2_H2,-,18879,18900,000247F_DK2_H2.20,18879,18433,19197
000247F_DK2_H2,-,23219,23246,000247F_DK2_H2.24,23219,23136,24909
000247F_DK2_H2,-,24619,24652,000247F_DK2_H2.24,24619,23136,24909
000247F_DK2_H2,-,24809,24832,000247F_DK2_H2.24,24809,23136,24909
000248F_DK2_H1,-,6553,6574,000248F_DK2_H1.4,6553,5978,6793
000248F_DK2_H1,-,6756,6781,000248F_DK2_H1.4,6756,5978,6793
000248F_DK2_H1,-,37447,37472,000248F_DK2_H1.19,37447,36710,37998
000248F_DK2_H1,-,37686,37703,000248F_DK2_H1.19,37686,36710,37998
000248F_DK2_H1,-,38199,38220,000248F_DK2_H1.20,38199,38065,38407
000248F_DK2_H2,-,11005,11025,000248F_DK2_H2.8,11005,10869,11545
000248F_DK2_H2,-,11174,11195,000248F_DK2_H2.8,11174,10869,11545
000248F_DK2_H2,-,11275,11299,000248F_DK2_H2.8,11275,10869,11545
000248F_DK2_H2,-,11416,11439,000248F_DK2_H2.8,11416,10869,11545
000248F_DK2_H2,-,11914,11936,000248F_DK2_H2.9,11914,11570,12131
000248F_DK2_H2,-,19367,19389,000248F_DK2_H2.14,19367,18253,28232
000248F_DK2_H2,-,20521,20540,000248F_DK2_H2.14,20521,18253,28232
000248F_DK2_H2,-,20639,20662,000248F_DK2_H2.14,20639,18253,28232
000248F_DK2_H2,-,20801,20850,000248F_DK2_H2.14,20801,18253,28232
000248F_DK2_H2,-,20898,20920,000248F_DK2_H2.14,20898,18253,28232
000248F_DK2_H2,-,27089,27111,000248F_DK2_H2.14,27089,18253,28232
000248F_DK2_H2,-,28144,28166,000248F_DK2_H2.14,28144,18253,28232
000248F_DK2_H2,-,34305,34331,000248F_DK2_H2.17,34305,34039,34436
000250F_DK2_H1,-,15920,15941,000250F_DK2_H1.9,15920,15795,17354
000250F_DK2_H1,-,16768,16789,000250F_DK2_H1.9,16768,15795,17354
000250F_DK2_H1,-,17214,17239,000250F_DK2_H1.9,17214,15795,17354
000250F_DK2_H1,-,19379,19401,000250F_DK2_H1.11,19379,19147,19528
000250F_DK2_H1,-,24381,24402,000250F_DK2_H1.14,24381,23959,24556
000250F_DK2_H1,-,35659,35681,000250F_DK2_H1.20,35659,35533,36508
000250F_DK2_H1,-,36142,36164,000250F_DK2_H1.20,36142,35533,36508
000250F_DK2_H1,-,36359,36383,000250F_DK2_H1.20,36359,35533,36508
000250F_DK2_H2,-,2830,2852,000250F_DK2_H2.1,2830,2186,7960
000250F_DK2_H2,-,3829,3852,000250F_DK2_H2.1,3829,2186,7960
000250F_DK2_H2,-,4628,4650,000250F_DK2_H2.1,4628,2186,7960
000250F_DK2_H2,-,6866,6888,000250F_DK2_H2.1,6866,2186,7960
000250F_DK2_H2,-,7031,7053,000250F_DK2_H2.1,7031,2186,7960
000250F_DK2_H2,-,7250,7269,000250F_DK2_H2.1,7250,2186,7960
000250F_DK2_H2,-,7731,7746,000250F_DK2_H2.1,7731,2186,7960
000250F_DK2_H2,-,11867,11886,000250F_DK2_H2.5,11867,11516,13260
000250F_DK2_H2,-,12577,12601,000250F_DK2_H2.5,12577,11516,13260
000250F_DK2_H2,-,13158,13188,000250F_DK2_H2.5,13158,11516,13260
000250F_DK2_H2,-,13380,13401,000250F_DK2_H2.6,13380,13286,15738
000250F_DK2_H2,-,13991,14017,000250F_DK2_H2.6,13991,13286,15738
000250F_DK2_H2,-,19376,19398,000250F_DK2_H2.9,19376,19149,21082
000250F_DK2_H2,-,19520,19534,000250F_DK2_H2.9,19520,19149,21082
000250F_DK2_H2,-,20014,20038,000250F_DK2_H2.9,20014,19149,21082
000250F_DK2_H2,-,20055,20109,000250F_DK2_H2.9,20055,19149,21082
000250F_DK2_H2,-,20315,20340,000250F_DK2_H2.9,20315,19149,21082
000250F_DK2_H2,-,20543,20568,000250F_DK2_H2.9,20543,19149,21082
000250F_DK2_H2,-,28907,28931,000250F_DK2_H2.15,28907,28785,29959
000250F_DK2_H2,-,29035,29063,000250F_DK2_H2.15,29035,28785,29959
000250F_DK2_H2,-,29213,29237,000250F_DK2_H2.15,29213,28785,29959
000250F_DK2_H2,-,29811,29835,000250F_DK2_H2.15,29811,28785,29959
000250F_DK2_H2,-,40446,40469,000250F_DK2_H2.23,40446,40227,42976
000250F_DK2_H2,-,41029,41053,000250F_DK2_H2.23,41029,40227,42976
000250F_DK2_H2,-,41212,41236,000250F_DK2_H2.23,41212,40227,42976
000250F_DK2_H2,-,42107,42151,000250F_DK2_H2.23,42107,40227,42976
000253F_DK2_H1,-,1442,1469,000253F_DK2_H1.1,1442,1307,1471
000253F_DK2_H1,-,2245,2266,000253F_DK2_H1.2,2245,1987,2869
000253F_DK2_H1,-,2482,2509,000253F_DK2_H1.2,2482,1987,2869
000253F_DK2_H1,-,2837,2867,000253F_DK2_H1.2,2837,1987,2869
000253F_DK2_H1,-,5860,5883,000253F_DK2_H1.5,5860,5143,6528
000253F_DK2_H1,-,6296,6317,000253F_DK2_H1.5,6296,5143,6528
000253F_DK2_H1,-,6422,6446,000253F_DK2_H1.5,6422,5143,6528
000253F_DK2_H1,-,6775,6822,000253F_DK2_H1.6,6775,6560,7020
000253F_DK2_H1,-,7140,7169,000253F_DK2_H1.7,7140,7022,7638
000253F_DK2_H1,-,7469,7492,000253F_DK2_H1.7,7469,7022,7638
000253F_DK2_H1,-,9257,9279,000253F_DK2_H1.9,9257,9139,10564
000253F_DK2_H1,-,9482,9503,000253F_DK2_H1.9,9482,9139,10564
000253F_DK2_H1,-,9670,9693,000253F_DK2_H1.9,9670,9139,10564
000253F_DK2_H1,-,9849,9873,000253F_DK2_H1.9,9849,9139,10564
000253F_DK2_H1,-,10064,10088,000253F_DK2_H1.9,10064,9139,10564
000253F_DK2_H1,-,27839,27861,000253F_DK2_H1.17,27839,27372,28176
000253F_DK2_H1,-,36820,36842,000253F_DK2_H1.23,36820,36777,37142
000253F_DK2_H1,-,36971,36996,000253F_DK2_H1.23,36971,36777,37142
000253F_DK2_H1,-,40950,40975,000253F_DK2_H1.26,40950,40092,41638
000253F_DK2_H1,-,41932,41951,000253F_DK2_H1.27,41932,41640,43037
000253F_DK2_H1,-,41971,41994,000253F_DK2_H1.27,41971,41640,43037
000253F_DK2_H1,-,42795,42819,000253F_DK2_H1.27,42795,41640,43037
000253F_DK2_H2,-,12110,12170,000253F_DK2_H2.11,12110,11900,13343
000253F_DK2_H2,-,12439,12463,000253F_DK2_H2.11,12439,11900,13343
000253F_DK2_H2,-,12605,12626,000253F_DK2_H2.11,12605,11900,13343
000253F_DK2_H2,-,12729,12760,000253F_DK2_H2.11,12729,11900,13343
000253F_DK2_H2,-,12929,12949,000253F_DK2_H2.11,12929,11900,13343
000253F_DK2_H2,-,14054,14079,000253F_DK2_H2.12,14054,13388,16089
000253F_DK2_H2,-,14257,14279,000253F_DK2_H2.12,14257,13388,16089
000253F_DK2_H2,-,14634,14657,000253F_DK2_H2.12,14634,13388,16089
000253F_DK2_H2,-,15061,15085,000253F_DK2_H2.12,15061,13388,16089
000253F_DK2_H2,-,15385,15410,000253F_DK2_H2.12,15385,13388,16089
000253F_DK2_H2,-,15637,15722,000253F_DK2_H2.12,15637,13388,16089
000253F_DK2_H2,-,15863,15884,000253F_DK2_H2.12,15863,13388,16089
000253F_DK2_H2,-,16012,16033,000253F_DK2_H2.12,16012,13388,16089
000254F_DK2_H1,-,35921,35954,000254F_DK2_H1.12,35921,35003,37379
000254F_DK2_H1,-,37084,37105,000254F_DK2_H1.12,37084,35003,37379
000254F_DK2_H2,-,3243,3264,000254F_DK2_H2.1,3243,1096,5754
000254F_DK2_H2,-,3411,3432,000254F_DK2_H2.1,3411,1096,5754
000254F_DK2_H2,-,3938,3963,000254F_DK2_H2.1,3938,1096,5754
000254F_DK2_H2,-,5576,5598,000254F_DK2_H2.1,5576,1096,5754
000254F_DK2_H2,-,10992,11015,000254F_DK2_H2.4,10992,10881,12072
000254F_DK2_H2,-,11082,11106,000254F_DK2_H2.4,11082,10881,12072
000254F_DK2_H2,-,11169,11194,000254F_DK2_H2.4,11169,10881,12072
000254F_DK2_H2,-,18027,18047,000254F_DK2_H2.8,18027,17656,19188
000254F_DK2_H2,-,18122,18142,000254F_DK2_H2.8,18122,17656,19188
000254F_DK2_H2,-,19444,19467,000254F_DK2_H2.9,19444,19239,20114
000254F_DK2_H2,-,19671,19692,000254F_DK2_H2.9,19671,19239,20114
000254F_DK2_H2,-,19932,19954,000254F_DK2_H2.9,19932,19239,20114
000254F_DK2_H2,-,20350,20372,000254F_DK2_H2.10,20350,20142,33065
000254F_DK2_H2,-,24599,24621,000254F_DK2_H2.10,24599,20142,33065
000254F_DK2_H2,-,26833,26855,000254F_DK2_H2.10,26833,20142,33065
000254F_DK2_H2,-,27636,27661,000254F_DK2_H2.10,27636,20142,33065
000254F_DK2_H2,-,28974,28996,000254F_DK2_H2.10,28974,20142,33065
000254F_DK2_H2,-,29107,29131,000254F_DK2_H2.10,29107,20142,33065
000254F_DK2_H2,-,39197,39222,000254F_DK2_H2.14,39197,39130,40421
000254F_DK2_H2,-,39399,39422,000254F_DK2_H2.14,39399,39130,40421
000254F_DK2_H2,-,40293,40337,000254F_DK2_H2.14,40293,39130,40421
000255F_DK2_H1,-,7841,7865,000255F_DK2_H1.6,7841,7725,8916
000255F_DK2_H1,-,8642,8664,000255F_DK2_H1.6,8642,7725,8916
000255F_DK2_H1,-,8744,8768,000255F_DK2_H1.6,8744,7725,8916
000255F_DK2_H1,-,12223,12248,000255F_DK2_H1.11,12223,12211,12510
000255F_DK2_H1,-,12446,12468,000255F_DK2_H1.11,12446,12211,12510
000255F_DK2_H1,-,20661,20683,000255F_DK2_H1.20,20661,20515,21183
000255F_DK2_H1,-,20831,20852,000255F_DK2_H1.20,20831,20515,21183
000255F_DK2_H1,-,44673,44698,000255F_DK2_H1.38,44673,44537,45947
000255F_DK2_H1,-,45125,45160,000255F_DK2_H1.38,45125,44537,45947
000255F_DK2_H1,-,45275,45310,000255F_DK2_H1.38,45275,44537,45947
000255F_DK2_H1,-,45476,45505,000255F_DK2_H1.38,45476,44537,45947
000255F_DK2_H1,-,45638,45668,000255F_DK2_H1.38,45638,44537,45947
000255F_DK2_H1,-,45774,45859,000255F_DK2_H1.38,45774,44537,45947
000255F_DK2_H2,-,10706,10729,000255F_DK2_H2.10,10706,10594,12231
000255F_DK2_H2,-,11204,11226,000255F_DK2_H2.10,11204,10594,12231
000255F_DK2_H2,-,11539,11633,000255F_DK2_H2.10,11539,10594,12231
000255F_DK2_H2,-,11792,11813,000255F_DK2_H2.10,11792,10594,12231
000255F_DK2_H2,-,11944,11965,000255F_DK2_H2.10,11944,10594,12231
000255F_DK2_H2,-,19398,19420,000255F_DK2_H2.18,19398,17546,19922
000255F_DK2_H2,-,19581,19607,000255F_DK2_H2.18,19581,17546,19922
000255F_DK2_H2,-,33803,33824,000255F_DK2_H2.27,33803,33136,34194
000255F_DK2_H2,-,34028,34052,000255F_DK2_H2.27,34028,33136,34194
000255F_DK2_H2,-,41292,41316,000255F_DK2_H2.32,41292,41115,42040
000255F_DK2_H2,-,41455,41475,000255F_DK2_H2.32,41455,41115,42040
000255F_DK2_H2,-,41797,41822,000255F_DK2_H2.32,41797,41115,42040
000256F_DK2_H1,-,1376,1400,000256F_DK2_H1.1,1376,1246,2983
000256F_DK2_H1,-,2835,2862,000256F_DK2_H1.1,2835,1246,2983
000256F_DK2_H1,-,4689,4712,000256F_DK2_H1.3,4689,4070,5932
000256F_DK2_H1,-,4966,4987,000256F_DK2_H1.3,4966,4070,5932
000256F_DK2_H1,-,5089,5112,000256F_DK2_H1.3,5089,4070,5932
000256F_DK2_H1,-,5254,5277,000256F_DK2_H1.3,5254,4070,5932
000256F_DK2_H1,-,11910,11935,000256F_DK2_H1.6,11910,10578,12685
000256F_DK2_H1,-,13138,13166,000256F_DK2_H1.7,13138,12963,15030
000256F_DK2_H1,-,15300,15328,000256F_DK2_H1.8,15300,15032,16073
000256F_DK2_H1,-,16497,16523,000256F_DK2_H1.9,16497,16126,18568
000256F_DK2_H1,-,16694,16715,000256F_DK2_H1.9,16694,16126,18568
000256F_DK2_H1,-,18012,18034,000256F_DK2_H1.9,18012,16126,18568
000256F_DK2_H1,-,18325,18347,000256F_DK2_H1.9,18325,16126,18568
000256F_DK2_H1,-,18462,18485,000256F_DK2_H1.9,18462,16126,18568
000256F_DK2_H1,-,20228,20253,000256F_DK2_H1.12,20228,20063,20779
000256F_DK2_H1,-,20516,20542,000256F_DK2_H1.12,20516,20063,20779
000256F_DK2_H1,-,33240,33264,000256F_DK2_H1.16,33240,33053,36232
000256F_DK2_H1,-,34750,34777,000256F_DK2_H1.16,34750,33053,36232
000256F_DK2_H1,-,34865,34887,000256F_DK2_H1.16,34865,33053,36232
000256F_DK2_H1,-,38251,38273,000256F_DK2_H1.18,38251,38019,41217
000256F_DK2_H1,-,39565,39642,000256F_DK2_H1.18,39565,38019,41217
000256F_DK2_H1,-,39861,39881,000256F_DK2_H1.18,39861,38019,41217
000257F_DK2_H1,-,19617,19645,000257F_DK2_H1.10,19617,19565,20921
000257F_DK2_H1,-,20861,20888,000257F_DK2_H1.10,20861,19565,20921
000257F_DK2_H1,-,25596,25619,000257F_DK2_H1.12,25596,24932,25977
000257F_DK2_H1,-,31229,31254,000257F_DK2_H1.14,31229,30909,33930
000257F_DK2_H1,-,31357,31381,000257F_DK2_H1.14,31357,30909,33930
000257F_DK2_H1,-,31484,31508,000257F_DK2_H1.14,31484,30909,33930
000257F_DK2_H1,-,31611,31635,000257F_DK2_H1.14,31611,30909,33930
000257F_DK2_H1,-,31738,31762,000257F_DK2_H1.14,31738,30909,33930
000257F_DK2_H1,-,31865,31889,000257F_DK2_H1.14,31865,30909,33930
000257F_DK2_H1,-,31992,32016,000257F_DK2_H1.14,31992,30909,33930
000257F_DK2_H1,-,32119,32143,000257F_DK2_H1.14,32119,30909,33930
000257F_DK2_H1,-,32246,32270,000257F_DK2_H1.14,32246,30909,33930
000257F_DK2_H1,-,32373,32395,000257F_DK2_H1.14,32373,30909,33930
000257F_DK2_H1,-,32498,32520,000257F_DK2_H1.14,32498,30909,33930
000257F_DK2_H1,-,32623,32645,000257F_DK2_H1.14,32623,30909,33930
000257F_DK2_H1,-,32748,32770,000257F_DK2_H1.14,32748,30909,33930
000257F_DK2_H1,-,32873,32898,000257F_DK2_H1.14,32873,30909,33930
000257F_DK2_H1,-,33001,33024,000257F_DK2_H1.14,33001,30909,33930
000257F_DK2_H1,-,33260,33280,000257F_DK2_H1.14,33260,30909,33930
000257F_DK2_H1,-,33394,33415,000257F_DK2_H1.14,33394,30909,33930
000259F_DK2_H1,-,15629,15651,000259F_DK2_H1.7,15629,15026,16266
000259F_DK2_H1,-,16053,16079,000259F_DK2_H1.7,16053,15026,16266
000259F_DK2_H1,-,21007,21030,000259F_DK2_H1.11,21007,20405,21643
000259F_DK2_H1,-,21432,21456,000259F_DK2_H1.11,21432,20405,21643
000259F_DK2_H1,-,24843,24862,000259F_DK2_H1.14,24843,24232,25421
000259F_DK2_H1,-,25210,25234,000259F_DK2_H1.14,25210,24232,25421
000259F_DK2_H1,-,25264,25285,000259F_DK2_H1.14,25264,24232,25421
000259F_DK2_H2,-,17239,17258,000259F_DK2_H2.11,17239,16637,17873
000259F_DK2_H2,-,25886,25907,000259F_DK2_H2.17,25886,25818,30716
000259F_DK2_H2,-,26162,26186,000259F_DK2_H2.17,26162,25818,30716
000259F_DK2_H2,-,30519,30541,000259F_DK2_H2.17,30519,25818,30716
000259F_DK2_H2,-,33450,33470,000259F_DK2_H2.19,33450,33009,34081
000259F_DK2_H2,-,33872,33893,000259F_DK2_H2.19,33872,33009,34081
000260F_DK2_H1,-,15175,15197,000260F_DK2_H1.8,15175,14000,15619
000260F_DK2_H1,-,15502,15537,000260F_DK2_H1.8,15502,14000,15619
000260F_DK2_H1,-,15576,15598,000260F_DK2_H1.8,15576,14000,15619
000260F_DK2_H1,-,23268,23293,000260F_DK2_H1.11,23268,17244,23780
000260F_DK2_H1,-,23558,23580,000260F_DK2_H1.11,23558,17244,23780
000260F_DK2_H1,-,31134,31159,000260F_DK2_H1.13,31134,25116,31669
000260F_DK2_H1,-,31448,31469,000260F_DK2_H1.13,31448,25116,31669
000260F_DK2_H2,-,5237,5252,000260F_DK2_H2.2,5237,3284,8958
000260F_DK2_H2,-,8921,8943,000260F_DK2_H2.2,8921,3284,8958
000260F_DK2_H2,-,9320,9345,000260F_DK2_H2.3,9320,8960,10277
000260F_DK2_H2,-,9610,9631,000260F_DK2_H2.3,9610,8960,10277
000260F_DK2_H2,-,9895,9930,000260F_DK2_H2.3,9895,8960,10277
000260F_DK2_H2,-,10183,10205,000260F_DK2_H2.3,10183,8960,10277
000260F_DK2_H2,-,15826,15851,000260F_DK2_H2.9,15826,15595,16912
000260F_DK2_H2,-,16211,16234,000260F_DK2_H2.9,16211,15595,16912
000260F_DK2_H2,-,16759,16784,000260F_DK2_H2.9,16759,15595,16912
000261F_DK2_H1,-,3727,3751,000261F_DK2_H1.2,3727,3592,3915
000261F_DK2_H1,-,3770,3804,000261F_DK2_H1.2,3770,3592,3915
000261F_DK2_H1,-,10316,10337,000261F_DK2_H1.8,10316,10113,11684
000261F_DK2_H1,-,11227,11248,000261F_DK2_H1.8,11227,10113,11684
000261F_DK2_H1,-,11388,11410,000261F_DK2_H1.8,11388,10113,11684
000261F_DK2_H1,-,11596,11621,000261F_DK2_H1.8,11596,10113,11684
000261F_DK2_H1,-,13029,13047,000261F_DK2_H1.9,13029,11760,13502
000261F_DK2_H1,-,13158,13184,000261F_DK2_H1.9,13158,11760,13502
000261F_DK2_H1,-,19411,19435,000261F_DK2_H1.13,19411,19274,20162
000261F_DK2_H1,-,19616,19637,000261F_DK2_H1.13,19616,19274,20162
000261F_DK2_H1,-,19713,19736,000261F_DK2_H1.13,19713,19274,20162
000261F_DK2_H1,-,20024,20052,000261F_DK2_H1.13,20024,19274,20162
000261F_DK2_H1,-,29145,29164,000261F_DK2_H1.17,29145,29086,32358
000261F_DK2_H1,-,29440,29461,000261F_DK2_H1.17,29440,29086,32358
000261F_DK2_H1,-,29547,29570,000261F_DK2_H1.17,29547,29086,32358
000261F_DK2_H1,-,31404,31424,000261F_DK2_H1.17,31404,29086,32358
000261F_DK2_H1,-,31582,31602,000261F_DK2_H1.17,31582,29086,32358
000261F_DK2_H1,-,31725,31744,000261F_DK2_H1.17,31725,29086,32358
000261F_DK2_H1,-,41870,41897,000261F_DK2_H1.28,41870,41859,42313
000261F_DK2_H1,-,42132,42153,000261F_DK2_H1.28,42132,41859,42313
000261F_DK2_H2,-,7405,7426,000261F_DK2_H2.6,7405,7056,8378
000261F_DK2_H2,-,14077,14098,000261F_DK2_H2.11,14077,13529,15574
000261F_DK2_H2,-,14354,14445,000261F_DK2_H2.11,14354,13529,15574
000261F_DK2_H2,-,15390,15411,000261F_DK2_H2.11,15390,13529,15574
000263F_DK2_H1,-,27185,27209,000263F_DK2_H1.19,27185,26967,31300
000263F_DK2_H1,-,27451,27476,000263F_DK2_H1.19,27451,26967,31300
000263F_DK2_H1,-,27794,27816,000263F_DK2_H1.19,27794,26967,31300
000263F_DK2_H1,-,28618,28641,000263F_DK2_H1.19,28618,26967,31300
000263F_DK2_H1,-,29503,29525,000263F_DK2_H1.19,29503,26967,31300
000263F_DK2_H1,-,29789,29809,000263F_DK2_H1.19,29789,26967,31300
000263F_DK2_H1,-,30491,30515,000263F_DK2_H1.19,30491,26967,31300
000263F_DK2_H1,-,31124,31147,000263F_DK2_H1.19,31124,26967,31300
000263F_DK2_H2,-,3036,3061,000263F_DK2_H2.3,3036,1979,3355
000263F_DK2_H2,-,3209,3229,000263F_DK2_H2.3,3209,1979,3355
000263F_DK2_H2,-,5450,5479,000263F_DK2_H2.6,5450,5252,6819
000263F_DK2_H2,-,5530,5552,000263F_DK2_H2.6,5530,5252,6819
000263F_DK2_H2,-,5778,5802,000263F_DK2_H2.6,5778,5252,6819
000263F_DK2_H2,-,6176,6196,000263F_DK2_H2.6,6176,5252,6819
000263F_DK2_H2,-,6369,6394,000263F_DK2_H2.6,6369,5252,6819
000263F_DK2_H2,-,7271,7293,000263F_DK2_H2.7,7271,7140,8362
000263F_DK2_H2,-,7412,7432,000263F_DK2_H2.7,7412,7140,8362
000263F_DK2_H2,-,7760,7786,000263F_DK2_H2.7,7760,7140,8362
000263F_DK2_H2,-,8057,8085,000263F_DK2_H2.7,8057,7140,8362
000263F_DK2_H2,-,8242,8266,000263F_DK2_H2.7,8242,7140,8362
000263F_DK2_H2,-,11719,11739,000263F_DK2_H2.10,11719,11479,14295
000263F_DK2_H2,-,12779,12801,000263F_DK2_H2.10,12779,11479,14295
000263F_DK2_H2,-,13037,13059,000263F_DK2_H2.10,13037,11479,14295
000263F_DK2_H2,-,13811,13831,000263F_DK2_H2.10,13811,11479,14295
000263F_DK2_H2,-,13913,13935,000263F_DK2_H2.10,13913,11479,14295
000263F_DK2_H2,-,14212,14251,000263F_DK2_H2.10,14212,11479,14295
000263F_DK2_H2,-,16269,16291,000263F_DK2_H2.12,16269,15682,16639
000263F_DK2_H2,-,16512,16540,000263F_DK2_H2.12,16512,15682,16639
000263F_DK2_H2,-,17125,17152,000263F_DK2_H2.14,17125,17001,20075
000263F_DK2_H2,-,17464,17487,000263F_DK2_H2.14,17464,17001,20075
000263F_DK2_H2,-,17929,17953,000263F_DK2_H2.14,17929,17001,20075
000263F_DK2_H2,-,19471,19496,000263F_DK2_H2.14,19471,17001,20075
000263F_DK2_H2,-,19648,19667,000263F_DK2_H2.14,19648,17001,20075
